match_id,map_id,map_name,team_pick,ct_team,t_team,team_1,team_1_id,team_2,team_2_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,map_winner,region
62711,61572,Icebox,Decider,Throwers,19esports,19esports,6139,Throwers,7203,1,11,2,2,0,0,19esports,AMERICAS
62713,61577,Bind,Decider,True Kings,KOI,KOI,7035,True Kings,7206,0,12,1,0,0,0,KOI,AMERICAS
62713,61578,Split,Decider,KOI,True Kings,KOI,7035,True Kings,7206,12,0,1,1,0,0,KOI,AMERICAS
62714,61580,Icebox,Decider,404 Multigaming,Avante,Avante,7207,404 Multigaming,5082,10,2,4,3,0,0,404 Multigaming,AMERICAS
62714,61581,Bind,Decider,Avante,404 Multigaming,Avante,7207,404 Multigaming,5082,7,5,1,6,0,0,Avante,AMERICAS
62714,61582,Ascent,Decider,Avante,404 Multigaming,Avante,7207,404 Multigaming,5082,3,9,4,2,0,0,404 Multigaming,AMERICAS
62716,61586,Ascent,Decider,FINstack,Rapid Ninjas,FINstack,7210,Rapid Ninjas,7211,4,8,4,8,0,2,Rapid Ninjas,AMERICAS
62716,61587,Breeze,Decider,Rapid Ninjas,FINstack,FINstack,7210,Rapid Ninjas,7211,6,6,5,7,0,0,Rapid Ninjas,AMERICAS
62717,61589,Ascent,Decider,Ignisoul Gaming,EXCEL,EXCEL,3525,Ignisoul Gaming,7212,8,4,9,3,0,0,EXCEL,AMERICAS
62717,61590,Split,Decider,EXCEL,Ignisoul Gaming,EXCEL,3525,Ignisoul Gaming,7212,5,7,2,8,0,0,EXCEL,AMERICAS
62718,61592,Haven,Decider,Retired Flavour,Bifrost,Bifrost,4675,Retired Flavour,6901,12,0,0,1,0,0,Retired Flavour,AMERICAS
62718,61593,Split,Decider,Bifrost,Retired Flavour,Bifrost,4675,Retired Flavour,6901,8,4,5,5,0,0,Bifrost,AMERICAS
62718,61594,Icebox,Decider,Retired Flavour,Bifrost,Bifrost,4675,Retired Flavour,6901,1,11,2,2,0,0,Bifrost,AMERICAS
62719,61595,Ascent,Decider,Down Bad,Rix.GG Lightning,Rix.GG Lightning,4415,Down Bad,7225,5,7,6,5,0,0,Rix.GG Lightning,AMERICAS
62719,61596,Bind,Decider,Rix.GG Lightning,Down Bad,Rix.GG Lightning,4415,Down Bad,7225,5,7,6,0,0,0,Down Bad,AMERICAS
62719,61597,Icebox,Decider,Rix.GG Lightning,Down Bad,Rix.GG Lightning,4415,Down Bad,7225,10,2,0,3,0,0,Rix.GG Lightning,AMERICAS
62720,61598,Ascent,Decider,Tiebreak,Zerance,Zerance,9559,Tiebreak,7214,5,7,6,4,0,0,Zerance,AMERICAS
62720,61599,Icebox,Decider,Tiebreak,Zerance,Zerance,9559,Tiebreak,7214,4,8,5,1,0,0,Zerance,AMERICAS
62721,61601,Icebox,Decider,l3wnadowski,Movistar Riders,Movistar Riders,2499,l3wnadowski,7215,3,9,4,6,0,0,Movistar Riders,AMERICAS
62721,61602,Haven,Decider,Movistar Riders,l3wnadowski,Movistar Riders,2499,l3wnadowski,7215,5,7,6,0,0,0,l3wnadowski,AMERICAS
62721,61603,Ascent,Decider,Movistar Riders,l3wnadowski,Movistar Riders,2499,l3wnadowski,7215,6,6,5,7,0,0,Movistar Riders,AMERICAS
62722,61604,Bind,Decider,Limitless,OnlyFrags,Limitless,6954,OnlyFrags,5973,12,0,1,1,0,0,Limitless,AMERICAS
62722,61605,Ascent,Decider,Limitless,OnlyFrags,Limitless,6954,OnlyFrags,5973,11,1,0,2,0,0,Limitless,AMERICAS
62723,61607,Bind,Decider,Team Zaxaro,VAMOS eSports,VAMOS eSports,7216,Team Zaxaro,7217,7,5,4,6,0,0,Team Zaxaro,AMERICAS
62723,61608,Haven,Decider,Team Zaxaro,VAMOS eSports,VAMOS eSports,7216,Team Zaxaro,7217,9,3,7,4,0,0,Team Zaxaro,AMERICAS
62724,61610,Haven,Decider,Straight Outta Retirement,On The Run Esports,Straight Outta Retirement,6875,On The Run Esports,3059,9,3,0,4,0,0,Straight Outta Retirement,AMERICAS
62724,61611,Icebox,Decider,Straight Outta Retirement,On The Run Esports,Straight Outta Retirement,6875,On The Run Esports,3059,10,2,2,3,0,0,Straight Outta Retirement,AMERICAS
62725,61613,Bind,Decider,Angry Titans,tba,Angry Titans,3347,tba,7218,11,1,4,2,0,0,Angry Titans,AMERICAS
62725,61614,Haven,Decider,Angry Titans,tba,Angry Titans,3347,tba,7218,11,1,2,2,0,0,Angry Titans,AMERICAS
62726,61616,Ascent,Decider,m8 Esports,Storm7,Storm7,4735,m8 Esports,5725,6,6,6,6,2,0,m8 Esports,AMERICAS
62726,61617,Haven,Decider,m8 Esports,Storm7,Storm7,4735,m8 Esports,5725,6,6,4,7,0,0,m8 Esports,AMERICAS
62727,61619,Haven,Decider,xD,MANGO,xD,7219,MANGO,6998,5,7,6,5,0,0,MANGO,AMERICAS
62727,61620,Fracture,Decider,xD,MANGO,xD,7219,MANGO,6998,8,4,4,5,0,0,xD,AMERICAS
62727,61621,Icebox,Decider,xD,MANGO,xD,7219,MANGO,6998,2,10,3,0,0,0,MANGO,AMERICAS
62728,61622,Haven,Decider,XYZ,GHOSTs,XYZ,7220,GHOSTs,7221,7,5,3,6,0,0,XYZ,AMERICAS
62728,61623,Ascent,Decider,XYZ,GHOSTs,XYZ,7220,GHOSTs,7221,11,1,0,2,0,0,XYZ,AMERICAS
62729,61625,Icebox,Decider,Hi Shin,Guild Esports,Guild Esports,1209,Hi Shin,5720,0,12,1,1,0,0,Guild Esports,AMERICAS
62729,61626,Ascent,Decider,Hi Shin,Guild Esports,Guild Esports,1209,Hi Shin,5720,2,10,3,0,0,0,Guild Esports,AMERICAS
62730,61628,Haven,Decider,ELUSIVE,Farciminis,Farciminis,7069,ELUSIVE,6096,6,6,4,7,0,0,ELUSIVE,AMERICAS
62730,61629,Split,Decider,Farciminis,ELUSIVE,Farciminis,7069,ELUSIVE,6096,6,6,4,7,0,0,Farciminis,AMERICAS
62730,61630,Bind,Decider,Farciminis,ELUSIVE,Farciminis,7069,ELUSIVE,6096,3,9,4,0,0,0,ELUSIVE,AMERICAS
62731,61631,Ascent,Decider,Team Doggo,GiefKalash,GiefKalash,6635,Team Doggo,1867,8,4,9,2,0,0,GiefKalash,AMERICAS
62731,61632,Bind,Decider,GiefKalash,Team Doggo,GiefKalash,6635,Team Doggo,1867,8,4,4,5,0,0,GiefKalash,AMERICAS
62732,61634,Icebox,Decider,Ovation eSports,FOKUS,Ovation eSports,4173,FOKUS,6882,7,5,2,6,0,0,Ovation eSports,AMERICAS
62732,61635,Ascent,Decider,Ovation eSports,FOKUS,Ovation eSports,4173,FOKUS,6882,6,6,1,7,0,0,Ovation eSports,AMERICAS
62734,61640,Ascent,Decider,junummer,NapTime,NapTime,7074,junummer,4643,6,6,2,7,0,0,junummer,AMERICAS
62734,61641,Breeze,Decider,NapTime,junummer,NapTime,7074,junummer,4643,2,10,3,0,0,0,junummer,AMERICAS
62735,61643,Ascent,Decider,H2O,Vexed Gaming,Vexed Gaming,5843,H2O,7079,9,3,7,4,0,0,H2O,AMERICAS
62735,61644,Haven,Decider,Vexed Gaming,H2O,Vexed Gaming,5843,H2O,7079,4,8,2,9,0,0,Vexed Gaming,AMERICAS
62735,61645,Bind,Decider,Vexed Gaming,H2O,Vexed Gaming,5843,H2O,7079,4,8,5,4,0,0,H2O,AMERICAS
62736,61646,Breeze,Decider,Falchion Gaming,Anonymo Esports,Anonymo Esports,5441,Falchion Gaming,7082,1,11,2,0,0,0,Anonymo Esports,AMERICAS
62736,61647,Haven,Decider,Anonymo Esports,Falchion Gaming,Anonymo Esports,5441,Falchion Gaming,7082,8,4,1,5,0,0,Anonymo Esports,AMERICAS
62740,61658,Icebox,Decider,YONK,PSQ Rising,YONK,7092,PSQ Rising,7095,10,2,4,3,0,0,YONK,AMERICAS
62740,61659,Split,Decider,PSQ Rising,YONK,YONK,7092,PSQ Rising,7095,3,9,4,3,0,0,YONK,AMERICAS
62741,61661,Ascent,Decider,SENTHEX,need more DM,need more DM,50,SENTHEX,6797,5,7,6,1,0,0,need more DM,AMERICAS
62741,61662,Bind,Decider,need more DM,SENTHEX,need more DM,50,SENTHEX,6797,12,0,0,1,0,0,need more DM,AMERICAS
62742,61664,Breeze,Decider,Klanik Esport,The Goose House,The Goose House,6141,Klanik Esport,7099,2,10,3,4,0,0,The Goose House,AMERICAS
62742,61665,Split,Decider,The Goose House,Klanik Esport,The Goose House,6141,Klanik Esport,7099,3,9,4,0,0,0,Klanik Esport,AMERICAS
62742,61666,Bind,Decider,The Goose House,Klanik Esport,The Goose House,6141,Klanik Esport,7099,6,6,5,7,0,0,The Goose House,AMERICAS
62743,61667,Bind,Decider,La Puenta,CGN Esports,CGN Esports,5214,La Puenta,6600,6,6,6,6,0,2,CGN Esports,AMERICAS
62743,61668,Ascent,Decider,CGN Esports,La Puenta,CGN Esports,5214,La Puenta,6600,9,3,0,4,0,0,CGN Esports,AMERICAS
62744,61670,Icebox,Decider,Polonez,EX0TIK GAMING,Polonez,7104,EX0TIK GAMING,7105,2,10,2,10,2,0,Polonez,AMERICAS
62744,61671,Split,Decider,Polonez,EX0TIK GAMING,Polonez,7104,EX0TIK GAMING,7105,6,6,3,7,0,0,Polonez,AMERICAS
62745,61673,Haven,Decider,LDN UTD,Scythe of Seraph,LDN UTD,6460,Scythe of Seraph,2064,11,1,2,2,0,0,LDN UTD,AMERICAS
62745,61674,Icebox,Decider,LDN UTD,Scythe of Seraph,LDN UTD,6460,Scythe of Seraph,2064,9,3,0,4,0,0,LDN UTD,AMERICAS
62746,61676,Ascent,Decider,HorYjin,VALORANTPT,VALORANTPT,7110,HorYjin,5140,1,11,2,4,0,0,VALORANTPT,AMERICAS
62746,61677,Bind,Decider,VALORANTPT,HorYjin,VALORANTPT,7110,HorYjin,5140,3,9,4,2,0,0,HorYjin,AMERICAS
62746,61678,Haven,Decider,VALORANTPT,HorYjin,VALORANTPT,7110,HorYjin,5140,9,3,1,4,0,0,VALORANTPT,AMERICAS
62747,61679,Icebox,Decider,Ungentium,rats,rats,7112,Ungentium,6629,10,2,5,3,0,0,Ungentium,AMERICAS
62747,61680,Bind,Decider,rats,Ungentium,rats,7112,Ungentium,6629,3,9,4,0,0,0,Ungentium,AMERICAS
62748,61682,Icebox,Decider,Descendants,Ignite Academy,Ignite Academy,7114,Descendants,7222,3,9,4,7,0,0,Ignite Academy,AMERICAS
62748,61683,Ascent,Decider,Descendants,Ignite Academy,Ignite Academy,7114,Descendants,7222,7,5,8,2,0,0,Ignite Academy,AMERICAS
62749,61685,Split,Decider,Human Tripwires,Megastitut,Megastitut,686,Human Tripwires,6400,4,8,5,3,0,0,Megastitut,AMERICAS
