region,event_id,title,url,status
PACIFIC,348,Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,https://www.vlr.gg/event/348/champions-tour-hong-kong-and-taiwan-stage-1-challengers-3,completed
PACIFIC,349,Champions Tour Thailand Stage 1: Challengers 3,https://www.vlr.gg/event/349/champions-tour-thailand-stage-1-challengers-3,completed
PACIFIC,296,Champions Tour Indonesia Stage 1: Challengers 3,https://www.vlr.gg/event/296/champions-tour-indonesia-stage-1-challengers-3,completed
PACIFIC,294,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,https://www.vlr.gg/event/294/champions-tour-malaysia-singapore-stage-1-challengers-3,completed
PACIFIC,350,Champions Tour Philippines Stage 1: Challengers 3,https://www.vlr.gg/event/350/champions-tour-philippines-stage-1-challengers-3,completed
PACIFIC,336,Champions Tour Korea Stage 1: Challengers 3,https://www.vlr.gg/event/336/champions-tour-korea-stage-1-challengers-3,completed
PACIFIC,345,Champions Tour Japan Stage 1: Challengers 3,https://www.vlr.gg/event/345/champions-tour-japan-stage-1-challengers-3,completed
PACIFIC,325,Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,https://www.vlr.gg/event/325/champions-tour-hong-kong-taiwan-stage-1-challengers-2,completed
PACIFIC,331,Champions Tour Japan Stage 1: Challengers 2,https://www.vlr.gg/event/331/champions-tour-japan-stage-1-challengers-2,completed
PACIFIC,295,Champions Tour Indonesia Stage 1: Challengers 2,https://www.vlr.gg/event/295/champions-tour-indonesia-stage-1-challengers-2,completed
PACIFIC,293,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,https://www.vlr.gg/event/293/champions-tour-malaysia-singapore-stage-1-challengers-2,completed
PACIFIC,318,Champions Tour Thailand Stage 1: Challengers 2,https://www.vlr.gg/event/318/champions-tour-thailand-stage-1-challengers-2,completed
PACIFIC,307,Champions Tour Korea Stage 1: Challengers 2,https://www.vlr.gg/event/307/champions-tour-korea-stage-1-challengers-2,completed
PACIFIC,316,Champions Tour Japan Stage 1: Challengers 1,https://www.vlr.gg/event/316/champions-tour-japan-stage-1-challengers-1,completed
PACIFIC,317,Champions Tour Philippines Stage 1: Challengers 2,https://www.vlr.gg/event/317/champions-tour-philippines-stage-1-challengers-2,completed
PACIFIC,321,Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,https://www.vlr.gg/event/321/champions-tour-hong-kong-taiwan-stage-1-challengers-1,completed
PACIFIC,298,Champions Tour Korea Stage 1: Challengers 1,https://www.vlr.gg/event/298/champions-tour-korea-stage-1-challengers-1,completed
PACIFIC,287,Champions Tour Indonesia Stage 1: Challengers 1,https://www.vlr.gg/event/287/champions-tour-indonesia-stage-1-challengers-1,completed
PACIFIC,304,Champions Tour Philippines Stage 1: Challengers 1,https://www.vlr.gg/event/304/champions-tour-philippines-stage-1-challengers-1,completed
PACIFIC,277,Champions Tour Malaysia & Singapore Stage 1: Challengers 1,https://www.vlr.gg/event/277/champions-tour-malaysia-singapore-stage-1-challengers-1,completed
PACIFIC,303,Champions Tour Thailand Stage 1: Challengers 1,https://www.vlr.gg/event/303/champions-tour-thailand-stage-1-challengers-1,completed
