match_id,map_id,map_name,team_pick,ct_team,t_team,team_1,team_1_id,team_2,team_2_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,map_winner,region
51275,57927,Fracture,KRÜ Esports,FURIA,KRÜ Esports,KRÜ Esports,2355.0,FURIA,2406.0,6,6,5,7,0,0,FURIA,EMEA
51275,57928,Ascent,FURIA,KRÜ Esports,FURIA,KRÜ Esports,2355.0,FURIA,2406.0,8,4,4,5,0,0,KRÜ Esports,EMEA
51275,57929,Haven,Decider,KRÜ Esports,FURIA,KRÜ Esports,2355.0,FURIA,2406.0,7,5,4,6,0,0,KRÜ Esports,EMEA
51285,57957,Split,FULL SENSE,Cloud9,FULL SENSE,FULL SENSE,4050.0,Cloud9,188.0,9,3,4,4,0,0,Cloud9,EMEA
51285,57958,Breeze,Cloud9,FULL SENSE,Cloud9,FULL SENSE,4050.0,Cloud9,188.0,6,6,6,6,0,2,Cloud9,EMEA
51268,57909,Ascent,ENVY,Acend,ENVY,Acend,3531.0,ENVY,427.0,8,4,4,5,0,0,Acend,EMEA
51268,57910,Bind,Acend,ENVY,Acend,Acend,3531.0,ENVY,427.0,3,9,4,8,0,0,Acend,EMEA
51269,57912,Icebox,Keyd Stars,X10 Esports,Keyd Stars,Keyd Stars,4894.0,X10 Esports,2112.0,8,4,2,5,0,0,X10 Esports,EMEA
51269,57913,Haven,X10 Esports,Keyd Stars,X10 Esports,Keyd Stars,4894.0,X10 Esports,2112.0,3,9,4,2,0,0,X10 Esports,EMEA
51276,57930,Fracture,KRÜ Esports,Sentinels,KRÜ Esports,Sentinels,2.0,KRÜ Esports,2355.0,9,3,4,4,0,0,Sentinels,EMEA
51276,57931,Haven,Sentinels,KRÜ Esports,Sentinels,Sentinels,2.0,KRÜ Esports,2355.0,4,8,3,9,0,0,KRÜ Esports,EMEA
51276,57932,Split,Decider,KRÜ Esports,Sentinels,Sentinels,2.0,KRÜ Esports,2355.0,4,8,3,9,0,0,KRÜ Esports,EMEA
51286,57960,Ascent,Cloud9,Cloud9,Vision Strikers,Vision Strikers,198.0,Cloud9,188.0,11,1,9,2,0,0,Cloud9,EMEA
51286,57961,Split,Vision Strikers,Cloud9,Vision Strikers,Vision Strikers,198.0,Cloud9,188.0,6,6,7,3,0,0,Vision Strikers,EMEA
51286,57962,Breeze,Decider,Vision Strikers,Cloud9,Vision Strikers,198.0,Cloud9,188.0,4,8,5,7,0,0,Cloud9,EMEA
51281,57945,Haven,Team Secret,Team Secret,Team Vikings,Team Vikings,420.0,Team Secret,6199.0,9,3,3,4,0,0,Team Secret,EMEA
51281,57946,Icebox,Team Vikings,Team Secret,Team Vikings,Team Vikings,420.0,Team Secret,6199.0,8,4,3,5,0,0,Team Secret,EMEA
51270,57915,Icebox,X10 Esports,ENVY,X10 Esports,ENVY,427.0,X10 Esports,2112.0,5,7,3,8,0,0,ENVY,EMEA
51270,57916,Split,ENVY,X10 Esports,ENVY,ENVY,427.0,X10 Esports,2112.0,6,6,2,7,0,0,X10 Esports,EMEA
51270,57917,Haven,Decider,ENVY,X10 Esports,ENVY,427.0,X10 Esports,2112.0,9,3,9,3,0,2,X10 Esports,EMEA
51290,57963,Icebox,Team Secret,Team Secret,Acend,Acend,3531.0,Team Secret,6199.0,4,8,5,4,0,0,Acend,EMEA
51290,57964,Breeze,Acend,Acend,Team Secret,Acend,3531.0,Team Secret,6199.0,8,4,2,5,0,0,Acend,EMEA
51291,57966,Bind,Cloud9,Cloud9,Team Liquid,Team Liquid,474.0,Cloud9,188.0,6,6,7,4,0,0,Team Liquid,EMEA
51291,57967,Ascent,Team Liquid,Cloud9,Team Liquid,Team Liquid,474.0,Cloud9,188.0,7,5,8,4,0,0,Team Liquid,EMEA
51292,57969,Fracture,X10 Esports,X10 Esports,Gambit Esports,Gambit Esports,682.0,X10 Esports,2112.0,3,9,4,4,0,0,Gambit Esports,EMEA
51292,57970,Ascent,Gambit Esports,X10 Esports,Gambit Esports,Gambit Esports,682.0,X10 Esports,2112.0,7,5,2,6,0,0,X10 Esports,EMEA
51292,57971,Breeze,Decider,Gambit Esports,X10 Esports,Gambit Esports,682.0,X10 Esports,2112.0,7,5,2,6,0,0,Gambit Esports,EMEA
51293,57972,Haven,KRÜ Esports,KRÜ Esports,FNATIC,FNATIC,2593.0,KRÜ Esports,2355.0,4,8,4,8,3,1,KRÜ Esports,EMEA
51293,57973,Icebox,FNATIC,KRÜ Esports,FNATIC,FNATIC,2593.0,KRÜ Esports,2355.0,2,10,3,4,0,0,FNATIC,EMEA
51293,57974,Split,Decider,KRÜ Esports,FNATIC,FNATIC,2593.0,KRÜ Esports,2355.0,7,5,3,6,0,0,KRÜ Esports,EMEA
51294,57975,Bind,Acend,Acend,Team Liquid,Acend,3531.0,Team Liquid,474.0,8,4,2,5,0,0,Acend,EMEA
51294,57976,Split,Team Liquid,Acend,Team Liquid,Acend,3531.0,Team Liquid,474.0,11,1,4,2,0,0,Acend,EMEA
51295,57978,Breeze,Gambit Esports,KRÜ Esports,Gambit Esports,Gambit Esports,682.0,KRÜ Esports,2355.0,8,4,9,0,0,0,Gambit Esports,EMEA
51295,57979,Ascent,KRÜ Esports,Gambit Esports,KRÜ Esports,Gambit Esports,682.0,KRÜ Esports,2355.0,5,7,6,2,0,0,KRÜ Esports,EMEA
51295,57980,Bind,Decider,KRÜ Esports,Gambit Esports,Gambit Esports,682.0,KRÜ Esports,2355.0,8,4,8,4,4,6,Gambit Esports,EMEA
51296,57981,Breeze,Gambit Esports,Acend,Gambit Esports,Acend,3531.0,Gambit Esports,682.0,9,3,10,2,0,0,Gambit Esports,EMEA
51296,57982,Ascent,Acend,Gambit Esports,Acend,Acend,3531.0,Gambit Esports,682.0,5,7,6,2,0,0,Acend,EMEA
51296,57983,Fracture,Gambit Esports,Acend,Gambit Esports,Acend,3531.0,Gambit Esports,682.0,1,11,2,2,0,0,Gambit Esports,EMEA
51296,57984,Icebox,Acend,Acend,Gambit Esports,Acend,3531.0,Gambit Esports,682.0,7,5,7,5,2,0,Acend,EMEA
51296,57985,Split,Decider,Acend,Gambit Esports,Acend,3531.0,Gambit Esports,682.0,7,5,3,6,0,0,Acend,EMEA
